bar_mark,host_type,host_code,group_name,bar_type,diameter_mm,spacing_mm,shape_code,shape_description,quantity,single_length_m,total_length_m,total_weight_kg,anchorage_status,lap_status,hook_status,note
SP-L3-3-109,internal_support,SP-L3-3,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-3-110,internal_support,SP-L3-3,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-4-111,internal_support,SP-L3-4,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-4-112,internal_support,SP-L3-4,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-5-113,internal_support,SP-L3-5,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-5-114,internal_support,SP-L3-5,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-6-115,internal_support,SP-L3-6,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-6-116,internal_support,SP-L3-6,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-7-117,internal_support,SP-L3-7,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-7-118,internal_support,SP-L3-7,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-8-119,internal_support,SP-L3-8,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-8-120,internal_support,SP-L3-8,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-9-121,internal_support,SP-L3-9,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-9-122,internal_support,SP-L3-9,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-10-123,internal_support,SP-L3-10,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-10-124,internal_support,SP-L3-10,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-11-125,internal_support,SP-L3-11,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-11-126,internal_support,SP-L3-11,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-12-127,internal_support,SP-L3-12,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-12-128,internal_support,SP-L3-12,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-13-129,internal_support,SP-L3-13,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-13-130,internal_support,SP-L3-13,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-14-131,internal_support,SP-L3-14,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-14-132,internal_support,SP-L3-14,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-15-133,internal_support,SP-L3-15,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-15-134,internal_support,SP-L3-15,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-16-135,internal_support,SP-L3-16,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-16-136,internal_support,SP-L3-16,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-17-137,internal_support,SP-L3-17,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-17-138,internal_support,SP-L3-17,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-18-139,internal_support,SP-L3-18,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-18-140,internal_support,SP-L3-18,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-19-141,internal_support,SP-L3-19,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-19-142,internal_support,SP-L3-19,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-20-143,internal_support,SP-L3-20,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-20-144,internal_support,SP-L3-20,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-21-145,internal_support,SP-L3-21,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-21-146,internal_support,SP-L3-21,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L3-22-147,internal_support,SP-L3-22,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L3-22-148,internal_support,SP-L3-22,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-1-149,internal_support,SP-L4-1,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-1-150,internal_support,SP-L4-1,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-2-151,internal_support,SP-L4-2,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-2-152,internal_support,SP-L4-2,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-3-153,internal_support,SP-L4-3,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-3-154,internal_support,SP-L4-3,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-4-155,internal_support,SP-L4-4,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-4-156,internal_support,SP-L4-4,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-5-157,internal_support,SP-L4-5,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-5-158,internal_support,SP-L4-5,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-6-159,internal_support,SP-L4-6,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-6-160,internal_support,SP-L4-6,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-7-161,internal_support,SP-L4-7,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-7-162,internal_support,SP-L4-7,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-8-163,internal_support,SP-L4-8,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-8-164,internal_support,SP-L4-8,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-9-165,internal_support,SP-L4-9,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-9-166,internal_support,SP-L4-9,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-10-167,internal_support,SP-L4-10,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-10-168,internal_support,SP-L4-10,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-11-169,internal_support,SP-L4-11,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-11-170,internal_support,SP-L4-11,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-12-171,internal_support,SP-L4-12,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-12-172,internal_support,SP-L4-12,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-13-173,internal_support,SP-L4-13,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-13-174,internal_support,SP-L4-13,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-14-175,internal_support,SP-L4-14,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-14-176,internal_support,SP-L4-14,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-15-177,internal_support,SP-L4-15,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-15-178,internal_support,SP-L4-15,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-16-179,internal_support,SP-L4-16,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-16-180,internal_support,SP-L4-16,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-17-181,internal_support,SP-L4-17,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-17-182,internal_support,SP-L4-17,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-18-183,internal_support,SP-L4-18,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-18-184,internal_support,SP-L4-18,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-19-185,internal_support,SP-L4-19,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-19-186,internal_support,SP-L4-19,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-20-187,internal_support,SP-L4-20,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-20-188,internal_support,SP-L4-20,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-21-189,internal_support,SP-L4-21,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-21-190,internal_support,SP-L4-21,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L4-22-191,internal_support,SP-L4-22,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L4-22-192,internal_support,SP-L4-22,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-1-193,internal_support,SP-L5-1,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-1-194,internal_support,SP-L5-1,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-2-195,internal_support,SP-L5-2,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-2-196,internal_support,SP-L5-2,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-3-197,internal_support,SP-L5-3,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-3-198,internal_support,SP-L5-3,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-4-199,internal_support,SP-L5-4,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-4-200,internal_support,SP-L5-4,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-5-201,internal_support,SP-L5-5,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-5-202,internal_support,SP-L5-5,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-6-203,internal_support,SP-L5-6,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-6-204,internal_support,SP-L5-6,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-7-205,internal_support,SP-L5-7,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-7-206,internal_support,SP-L5-7,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-8-207,internal_support,SP-L5-8,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-8-208,internal_support,SP-L5-8,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-9-209,internal_support,SP-L5-9,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-9-210,internal_support,SP-L5-9,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-10-211,internal_support,SP-L5-10,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-10-212,internal_support,SP-L5-10,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-11-213,internal_support,SP-L5-11,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-11-214,internal_support,SP-L5-11,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
SP-L5-12-215,internal_support,SP-L5-12,支撑纵筋,longitudinal,25.0,,00,straight_with_development_length_review,8,50.4,403.2,1553.67,manual_review,manual_review,not_applicable,"RC support longitudinal bars; As=3927mm2, rho=0.15%; concrete=C40; axial-flexure-slenderness requires full check"
SP-L5-12-216,internal_support,SP-L5-12,支撑箍筋,stirrup,12.0,150.0,21,closed_stirrup_with_135deg_hooks,301,6.5,1956.5,1737.01,manual_review,manual_review,manual_review,RC support stirrups; shear and confinement detailing requires professional review
